epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,0.15477287769317627,,
0,99,,,0.116705521941185,,
0,149,,,0.07444455474615097,,
0,199,,,0.02885214425623417,,
0,249,,,0.1903074085712433,,
0,299,,,0.023700730875134468,,
0,349,,,0.001752690994180739,,
0,399,,,0.007800047751516104,,
0,449,,,0.01990281045436859,,
0,499,,,0.006861398927867413,,
0,549,,,0.04266054555773735,,
0,599,,,0.014728295616805553,,
0,649,,,0.47574517130851746,,
0,699,,,0.0062866732478141785,,
0,749,,,0.039033614099025726,,
0,799,,,0.00492848502472043,,
0,849,,,0.031251657754182816,,
0,899,,,0.021856842562556267,,
0,949,,,0.3293476402759552,,
0,999,,,0.004915807396173477,,
0,1049,,,0.042390935122966766,,
0,1099,,,0.025118697434663773,,
0,1149,,,0.18169647455215454,,
0,1199,,,0.010639823041856289,,
0,1249,,,0.005331209860742092,,
0,1299,,,0.005379800219088793,,
0,1349,,,0.016997380182147026,,
0,1399,,,0.003030443098396063,,
0,1449,,,0.01852145977318287,,
0,1499,,,0.009565629065036774,,
0,1549,,,0.00425394531339407,,
0,1599,,,0.005330200772732496,,
0,1649,,,0.004363021347671747,,
0,1699,,,0.016141779720783234,,
0,1749,,,0.0013399014715105295,,
0,1799,,,0.0257656779140234,,
0,1849,,,0.00085838558152318,,
0,1899,,,0.0038298906292766333,,
0,1949,,,0.0007701196591369808,,
0,1999,,,0.015736736357212067,,
0,2049,,,0.012792075052857399,,
0,2099,,,0.023471098393201828,,
0,2149,,,0.006866747979074717,,
0,2199,,,0.008372096344828606,,
0,2249,,,0.04378511756658554,,
0,2299,,,0.0045070163905620575,,
0,2349,,,0.10223931074142456,,
0,2399,,,0.007817481644451618,,
0,2449,,,0.002083554631099105,,
0,2499,,,0.0071110851131379604,,
0,2549,,,0.0018692119047045708,,
0,2599,,,0.004963994957506657,,
0,2649,,,0.0004513084713835269,,
0,2651,,,,0.9940887689590454,0.01825677789747715
0,2651,,0.0396052710711956,,,
1,2699,,,0.017757749184966087,,
1,2749,,,0.0019335366087034345,,
1,2799,,,0.00011173588427482173,,
1,2849,,,0.010376650840044022,,
1,2899,,,0.030195817351341248,,
1,2949,,,0.001869100728072226,,
1,2999,,,0.026455020532011986,,
1,3049,,,0.0006494815461337566,,
1,3099,,,0.006150096654891968,,
1,3149,,,0.013986527919769287,,
1,3199,,,0.0019165633711963892,,
1,3249,,,0.0008548659388907254,,
1,3299,,,0.0050559635274112225,,
1,3349,,,0.0025919622275978327,,
1,3399,,,0.01178712211549282,,
1,3449,,,0.001394592341966927,,
1,3499,,,0.011023810133337975,,
1,3549,,,0.00019963248632848263,,
1,3599,,,0.01618708111345768,,
1,3649,,,0.009397728368639946,,
1,3699,,,0.009015182964503765,,
1,3749,,,0.01760823465883732,,
1,3799,,,0.07006964832544327,,
1,3849,,,0.00562208192422986,,
1,3899,,,0.00418848404660821,,
1,3949,,,2.0335439330665395e-05,,
1,3999,,,0.0013853698037564754,,
1,4049,,,0.020363252609968185,,
1,4099,,,0.001236526295542717,,
1,4149,,,0.01386458519846201,,
1,4199,,,0.0015791929326951504,,
1,4249,,,0.005062504671514034,,
1,4299,,,0.00017222025780938566,,
1,4349,,,0.0013278316473588347,,
1,4399,,,0.0075500342063605785,,
1,4449,,,0.029712997376918793,,
1,4499,,,0.0009270776063203812,,
1,4549,,,0.018634706735610962,,
1,4599,,,0.11618059128522873,,
1,4649,,,0.07190263271331787,,
1,4699,,,0.0009370170882903039,,
1,4749,,,0.012203717604279518,,
1,4799,,,0.00018682244990486652,,
1,4849,,,0.00017313557327724993,,
1,4899,,,0.0006222498486749828,,
1,4949,,,0.0010635163635015488,,
1,4999,,,0.01462987158447504,,
