epoch,epoch_time,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,,49,,,0.048109862953424454,,
0,,99,,,0.10786204040050507,,
0,,149,,,0.18507765233516693,,
0,,199,,,0.008359336294233799,,
0,,249,,,0.07778538018465042,,
0,,299,,,0.05590417608618736,,
0,,349,,,0.1002662256360054,,
0,,399,,,0.014952197670936584,,
0,,449,,,0.0040672761388123035,,
0,,499,,,0.18784365057945251,,
0,,549,,,0.08043321222066879,,
0,,599,,,0.11135177314281464,,
0,,649,,,0.05349792540073395,,
0,,699,,,0.01961619034409523,,
0,,749,,,0.045253004878759384,,
0,,799,,,0.0017452241154387593,,
0,,849,,,0.021883707493543625,,
0,,899,,,0.12451504915952682,,
0,,949,,,0.0192397590726614,,
0,,999,,,0.05367312207818031,,
0,,1049,,,0.007270872127264738,,
0,,1099,,,0.04153074696660042,,
0,,1149,,,0.10218022763729095,,
0,,1199,,,0.0011694086715579033,,
0,,1249,,,0.07440005242824554,,
0,,1299,,,0.008103054016828537,,
0,,1349,,,0.061649106442928314,,
0,,1399,,,0.053701743483543396,,
0,,1449,,,0.01732267439365387,,
0,,1499,,,0.010318652726709843,,
0,,1549,,,0.0007768526556901634,,
0,,1599,,,0.01122622936964035,,
0,,1649,,,0.007522979285567999,,
0,,1699,,,0.15152664482593536,,
0,,1749,,,0.019558917731046677,,
0,,1799,,,0.05267643928527832,,
0,,1849,,,0.0010167201980948448,,
0,,1899,,,0.00911088939756155,,
0,,1949,,,0.009285940788686275,,
0,,1999,,,0.013162214308977127,,
0,,2049,,,0.004513050429522991,,
0,,2099,,,0.0006657788762822747,,
0,,2149,,,0.020561350509524345,,
0,,2199,,,0.003989930264651775,,
0,,2249,,,0.004934114404022694,,
0,,2299,,,0.05674539506435394,,
0,,2349,,,0.007004951126873493,,
0,,2399,,,0.009833953343331814,,
0,,2449,,,0.009647917933762074,,
0,,2499,,,0.0055587803944945335,,
0,,2549,,,0.0027474297676235437,,
0,,2599,,,0.10498722642660141,,
0,,2649,,,0.003401335794478655,,
0,,2651,,,,0.992886483669281,0.020989013835787773
0,56.1259880065918,2651,,0.045067477971315384,,,
1,,2699,,,0.012840449810028076,,
1,,2749,,,0.025312241166830063,,
1,,2799,,,0.007588007487356663,,
1,,2849,,,0.0005936972447670996,,
1,,2899,,,0.14121252298355103,,
1,,2949,,,0.14886456727981567,,
1,,2999,,,0.00148138334043324,,
1,,3049,,,0.001242223079316318,,
1,,3099,,,0.005286497063934803,,
1,,3149,,,0.011736896820366383,,
1,,3199,,,0.006973543204367161,,
1,,3249,,,0.002865599701181054,,
1,,3299,,,0.0006306904251687229,,
1,,3349,,,0.010121434926986694,,
1,,3399,,,0.02895924635231495,,
1,,3449,,,0.003321719355881214,,
1,,3499,,,0.019207287579774857,,
1,,3549,,,0.0006674258038401604,,
1,,3599,,,0.05392901599407196,,
1,,3649,,,0.010137596167623997,,
1,,3699,,,0.013649414293467999,,
1,,3749,,,0.00011077300587203354,,
1,,3799,,,0.0012357084779068828,,
1,,3849,,,0.05593826249241829,,
1,,3899,,,0.015812132507562637,,
1,,3949,,,0.005078543443232775,,
1,,3999,,,0.001249049324542284,,
1,,4049,,,0.0071954792365431786,,
1,,4099,,,0.01261082012206316,,
1,,4149,,,0.0009527335641905665,,
1,,4199,,,0.004226732067763805,,
1,,4249,,,0.00019884842913597822,,
1,,4299,,,0.007839449681341648,,
1,,4349,,,0.010280728340148926,,
1,,4399,,,0.0006908257491886616,,
1,,4449,,,0.2310255467891693,,
1,,4499,,,6.34964308119379e-05,,
1,,4549,,,0.02234693244099617,,
1,,4599,,,0.06575842201709747,,
1,,4649,,,0.011630731634795666,,
1,,4699,,,0.0045154523104429245,,
1,,4749,,,5.832222814206034e-05,,
1,,4799,,,0.016206057742238045,,
1,,4849,,,0.0015210240380838513,,
1,,4899,,,0.0006223114905878901,,
1,,4949,,,0.07809555530548096,,
1,,4999,,,0.02673257514834404,,
1,,5049,,,0.0018981141038239002,,
1,,5099,,,0.005824582651257515,,
1,,5149,,,0.0003475496487226337,,
1,,5199,,,8.692034316482022e-05,,
1,,5249,,,0.007548847701400518,,
1,,5299,,,0.012639578431844711,,
1,,5303,,,,0.9958921670913696,0.012924550101161003
1,55.670684814453125,5303,,0.024547411128878593,,,
2,,5349,,,0.0017383674858137965,,
2,,5399,,,0.0015036941040307283,,
2,,5449,,,0.005034191533923149,,
2,,5499,,,0.006976166740059853,,
2,,5549,,,0.0001203157298732549,,
2,,5599,,,0.07209288328886032,,
2,,5649,,,0.006750529631972313,,
2,,5699,,,0.001416633022017777,,
2,,5749,,,0.001225992338731885,,
2,,5799,,,0.009650792926549911,,
