epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,0.05512799695134163,,
0,99,,,0.043518275022506714,,
0,149,,,0.009061374701559544,,
0,199,,,0.031420592218637466,,
0,249,,,0.005603154189884663,,
0,299,,,0.03858987241983414,,
0,349,,,0.017813537269830704,,
0,399,,,0.006078279577195644,,
0,449,,,0.040187619626522064,,
0,499,,,0.1717950701713562,,
0,549,,,0.006029077805578709,,
0,599,,,0.07690194994211197,,
0,649,,,0.0639118179678917,,
0,699,,,0.023351935669779778,,
0,749,,,0.007374238688498735,,
0,799,,,0.006855337880551815,,
0,849,,,0.004288087133318186,,
0,899,,,0.08212150633335114,,
0,949,,,0.0014731049304828048,,
0,999,,,0.052451033145189285,,
0,1049,,,0.0007095911423675716,,
0,1099,,,0.008769621141254902,,
0,1149,,,0.06194499507546425,,
0,1199,,,0.0006054869736544788,,
0,1249,,,0.000592317315749824,,
0,1299,,,0.0118934977799654,,
0,1349,,,0.012352988123893738,,
0,1399,,,0.03313634172081947,,
0,1449,,,0.001541065750643611,,
0,1499,,,0.0038914852775633335,,
0,1549,,,0.015394959598779678,,
0,1599,,,0.004263574723154306,,
0,1649,,,0.0012267391430214047,,
0,1699,,,0.004507622215896845,,
0,1749,,,0.005541948601603508,,
0,1799,,,0.00213386001996696,,
0,1849,,,0.0007043260266073048,,
0,1899,,,0.04881711304187775,,
0,1949,,,0.0038915458135306835,,
0,1999,,,0.026714211329817772,,
0,2049,,,0.0007682482828386128,,
0,2099,,,0.0033560895826667547,,
0,2149,,,0.03545420989394188,,
0,2199,,,0.043559480458498,,
0,2249,,,0.031235946342349052,,
0,2299,,,0.011087140068411827,,
0,2349,,,0.007708449847996235,,
0,2399,,,0.013113720342516899,,
0,2449,,,0.10283743590116501,,
0,2499,,,0.03288348764181137,,
0,2549,,,0.005279744975268841,,
0,2599,,,0.0032269535586237907,,
0,2649,,,0.001039136084727943,,
0,2651,,,,0.9949904680252075,0.01455699373036623
0,2651,,0.0390375517308712,,,
1,2699,,,0.01469381432980299,,
1,2749,,,0.0004445622325874865,,
1,2799,,,0.00019308188348077238,,
1,2849,,,0.0009693017927929759,,
1,2899,,,0.003419487737119198,,
1,2949,,,0.0020778269972652197,,
1,2999,,,0.007860278710722923,,
1,3049,,,0.16920648515224457,,
1,3099,,,0.00013932274305261672,,
1,3149,,,0.0035319519229233265,,
1,3199,,,0.0018560831667855382,,
1,3249,,,0.002448059618473053,,
1,3299,,,0.14954476058483124,,
1,3349,,,0.002743891905993223,,
1,3399,,,0.008876262232661247,,
1,3449,,,0.052769728004932404,,
1,3499,,,0.010500108823180199,,
1,3549,,,0.00016753035015426576,,
1,3599,,,0.0015216466272249818,,
1,3649,,,0.0016896873712539673,,
1,3699,,,0.11773713678121567,,
1,3749,,,0.01020998228341341,,
1,3799,,,0.007299196440726519,,
1,3849,,,0.006763480603694916,,
1,3899,,,0.001395267783664167,,
1,3949,,,0.08266230672597885,,
1,3999,,,0.005790798459202051,,
1,4049,,,0.005969103891402483,,
1,4099,,,0.0025223863776773214,,
1,4149,,,0.002411173889413476,,
1,4199,,,0.2887493371963501,,
1,4249,,,0.0232372023165226,,
1,4299,,,0.0039032239001244307,,
1,4349,,,0.009895109571516514,,
1,4399,,,0.008385246619582176,,
1,4449,,,0.0037628591526299715,,
1,4499,,,0.10422122478485107,,
1,4549,,,0.007216008845716715,,
1,4599,,,0.01523690577596426,,
1,4649,,,0.0052697379142045975,,
1,4699,,,0.0022194006014615297,,
1,4749,,,0.0017056843498721719,,
1,4799,,,0.03830143064260483,,
1,4849,,,0.011486154049634933,,
1,4899,,,0.010751690715551376,,
1,4949,,,0.00029646215261891484,,
1,4999,,,0.059003282338380814,,
1,5049,,,0.007512860465794802,,
1,5099,,,0.0011169882491230965,,
1,5149,,,0.005672459490597248,,
1,5199,,,0.010205226019024849,,
1,5249,,,0.00994825828820467,,
1,5299,,,0.0007384333293884993,,
1,5303,,,,0.9949904680252075,0.014435109682381153
1,5303,,0.02084815688431263,,,
2,5349,,,0.0006407697801478207,,
2,5399,,,0.0019236721564084291,,
2,5449,,,0.0008119985577650368,,
2,5499,,,0.015308639965951443,,
2,5549,,,0.0024625123478472233,,
2,5599,,,0.004602656699717045,,
2,5649,,,0.01849617436528206,,
2,5699,,,0.005204345565289259,,
2,5749,,,0.001205345499329269,,
2,5799,,,0.003700108965858817,,
2,5849,,,0.0002472841297276318,,
2,5899,,,0.013752870261669159,,
2,5949,,,0.0006320635438896716,,
2,5999,,,0.0005838252254761755,,
2,6049,,,0.18733999133110046,,
2,6099,,,8.701393380761147e-05,,
2,6149,,,0.007087148260325193,,
2,6199,,,0.0008396419580094516,,
2,6249,,,0.0034499175380915403,,
2,6299,,,0.014335540123283863,,
2,6349,,,0.0005943040014244616,,
2,6399,,,2.6234887627651915e-05,,
2,6449,,,0.021978549659252167,,
2,6499,,,0.010040306486189365,,
2,6549,,,0.0030026668682694435,,
2,6599,,,0.0305795855820179,,
2,6649,,,0.16405007243156433,,
2,6699,,,0.0005853988695889711,,
2,6749,,,0.05311937257647514,,
2,6799,,,0.004489382263273001,,
2,6849,,,0.08944807946681976,,
2,6899,,,0.0014616015832871199,,
2,6949,,,0.0010858899913728237,,
2,6999,,,0.0009137818124145269,,
2,7049,,,0.0018744162516668439,,
2,7099,,,0.001730261486954987,,
2,7149,,,0.004411978647112846,,
2,7199,,,0.0010027677053585649,,
2,7249,,,0.0025563095696270466,,
2,7299,,,0.002538070548325777,,
2,7349,,,0.06441055983304977,,
2,7399,,,0.0001732447708491236,,
2,7449,,,0.0021583586931228638,,
2,7499,,,0.000724423211067915,,
2,7549,,,0.0034210486337542534,,
2,7599,,,0.05705298110842705,,
2,7649,,,0.0009351777844130993,,
2,7699,,,0.00015093263937160373,,
2,7749,,,0.03591112792491913,,
2,7799,,,0.005543464329093695,,
2,7849,,,0.00015403010183945298,,
2,7899,,,0.04454245790839195,,
2,7949,,,0.05611751973628998,,
2,7955,,,,0.9955916404724121,0.014158826321363449
2,7955,,0.01639743521809578,,,
3,7999,,,0.00027648339164443314,,
3,8049,,,0.0010304645402356982,,
3,8099,,,0.27241241931915283,,
3,8149,,,0.002759956056252122,,
3,8199,,,0.01471994910389185,,
3,8249,,,0.0014821619261056185,,
3,8299,,,0.006171815097332001,,
3,8349,,,0.00036418024683371186,,
3,8399,,,0.001882429700344801,,
3,8449,,,0.014659827575087547,,
3,8499,,,0.04463295266032219,,
3,8549,,,0.0003072580730076879,,
3,8599,,,4.4312808313407004e-05,,
3,8649,,,0.0026896607596427202,,
3,8699,,,0.0002529469784349203,,
3,8749,,,0.02344873733818531,,
3,8799,,,0.14392201602458954,,
3,8849,,,0.005773012526333332,,
3,8899,,,0.00022697575332131237,,
3,8949,,,0.000220526460907422,,
3,8999,,,0.0020089747849851847,,
3,9049,,,0.0013281424762681127,,
3,9099,,,0.0010097264312207699,,
3,9149,,,0.0006272896425798535,,
3,9199,,,0.0017787590622901917,,
3,9249,,,0.007014790084213018,,
3,9299,,,0.000326371198752895,,
3,9349,,,0.005944913253188133,,
3,9399,,,0.16786174476146698,,
3,9449,,,0.008372391574084759,,
3,9499,,,0.0003820369893219322,,
3,9549,,,0.01922030560672283,,
3,9599,,,0.011943181976675987,,
3,9649,,,0.008506600745022297,,
3,9699,,,0.004863189533352852,,
3,9749,,,0.00028289612964726985,,
3,9799,,,0.01430335734039545,,
3,9849,,,0.0031763622537255287,,
3,9899,,,0.005109003279358149,,
3,9949,,,0.003155824262648821,,
3,9999,,,0.04321809858083725,,
3,10049,,,0.001405860879458487,,
3,10099,,,0.0031197427306324244,,
3,10149,,,0.0004275608516763896,,
3,10199,,,0.006755301728844643,,
3,10249,,,0.04303102567791939,,
3,10299,,,0.00018731348973233253,,
3,10349,,,0.14529527723789215,,
3,10399,,,0.005857630632817745,,
3,10449,,,0.004465710837393999,,
3,10499,,,0.00016629742458462715,,
3,10549,,,0.002635278506204486,,
3,10599,,,0.03913363069295883,,
3,10607,,,,0.9971946477890015,0.010725673288106918
3,10607,,0.013997548259794712,,,
4,10649,,,0.000344345869962126,,
4,10699,,,0.0001697936822893098,,
4,10749,,,0.0008472905610688031,,
4,10799,,,0.0033069706987589598,,
4,10849,,,0.0009373400243930519,,
4,10899,,,0.00391077995300293,,
4,10949,,,0.00021938481950201094,,
4,10999,,,0.00019734817033167928,,
4,11049,,,2.255378058180213e-05,,
4,11099,,,0.0009037253330461681,,
4,11149,,,0.00028535231831483543,,
4,11199,,,0.07034916430711746,,
4,11249,,,0.004423230420798063,,
4,11299,,,0.0031348064076155424,,
4,11349,,,0.0025372423697263002,,
4,11399,,,0.03772977367043495,,
4,11449,,,0.0003400899877306074,,
4,11499,,,0.0010794834233820438,,
4,11549,,,0.00014658254804089665,,
4,11599,,,7.850958354538307e-05,,
4,11649,,,0.12610836327075958,,
4,11699,,,0.009942293167114258,,
4,11749,,,0.002554837381467223,,
4,11799,,,0.0007941848016344011,,
4,11849,,,0.0016415591817349195,,
4,11899,,,0.0018017471302300692,,
4,11949,,,0.0009572895942255855,,
4,11999,,,0.012091348879039288,,
4,12049,,,0.0019786390475928783,,
4,12099,,,0.0002674073912203312,,
4,12149,,,0.00023798205074854195,,
4,12199,,,3.204539098078385e-05,,
4,12249,,,0.00032789830584079027,,
4,12299,,,0.00740321259945631,,
4,12349,,,0.004487842787057161,,
4,12399,,,0.0004967263666912913,,
4,12449,,,0.0002307065442437306,,
4,12499,,,0.060479581356048584,,
4,12549,,,0.011732465587556362,,
4,12599,,,0.0019870135001838207,,
4,12649,,,4.1448256524745375e-05,,
4,12699,,,0.0003087452205363661,,
4,12749,,,0.013595230877399445,,
4,12799,,,0.0016826005885377526,,
4,12849,,,0.008530608378350735,,
4,12899,,,0.0003396849788259715,,
4,12949,,,2.44006841967348e-05,,
4,12999,,,5.050374602433294e-05,,
4,13049,,,0.0033082475420087576,,
4,13099,,,0.0016701287822797894,,
4,13149,,,0.0007121209637261927,,
4,13199,,,0.0013926116516813636,,
4,13249,,,0.0029165749438107014,,
4,13259,,,,0.996894121170044,0.009771709330379963
4,13259,,0.01168818399310112,,,
5,13299,,,0.00375466700643301,,
5,13349,,,0.01115984097123146,,
5,13399,,,5.527444591280073e-05,,
5,13449,,,0.00031285727163776755,,
5,13499,,,0.05412612110376358,,
5,13549,,,0.01789884641766548,,
5,13599,,,0.0002701497287489474,,
5,13649,,,0.003119637491181493,,
5,13699,,,0.0028085357043892145,,
5,13749,,,0.0048782313242554665,,
5,13799,,,0.03541302680969238,,
5,13849,,,0.004491758998483419,,
5,13899,,,0.002888374263420701,,
5,13949,,,0.00011318569886498153,,
5,13999,,,0.0014665343333035707,,
5,14049,,,0.013104159384965897,,
5,14099,,,0.005490424111485481,,
5,14149,,,8.558324771001935e-05,,
5,14199,,,2.0813055016333237e-05,,
5,14249,,,0.021924272179603577,,
5,14299,,,0.00013398715236689895,,
5,14349,,,0.0007976396009325981,,
5,14399,,,0.020680198445916176,,
5,14449,,,0.001143294619396329,,
5,14499,,,0.0006508952938020229,,
5,14549,,,0.00019413421978242695,,
5,14599,,,0.003581832628697157,,
5,14649,,,0.0009789526229724288,,
5,14699,,,0.0003662777889985591,,
5,14749,,,9.690492879599333e-05,,
5,14799,,,3.402442598599009e-05,,
5,14849,,,0.0006887522176839411,,
5,14899,,,0.024958642199635506,,
5,14949,,,0.0025472918059676886,,
5,14999,,,0.0017950059846043587,,
5,15049,,,0.0004302957095205784,,
5,15099,,,4.015017839265056e-05,,
5,15149,,,8.143667946569622e-05,,
5,15199,,,0.0009147036471404135,,
5,15249,,,0.00033687028917483985,,
5,15299,,,0.008094832301139832,,
5,15349,,,0.004579232074320316,,
5,15399,,,0.0031820028088986874,,
5,15449,,,0.0035196917597204447,,
5,15499,,,0.001972653903067112,,
5,15549,,,0.0002247497468488291,,
5,15599,,,0.004344511777162552,,
5,15649,,,0.0022120324429124594,,
5,15699,,,0.0019086555112153292,,
5,15749,,,1.2672635421040468e-05,,
5,15799,,,0.0002798049245029688,,
5,15849,,,0.0008472835179418325,,
5,15899,,,0.06159478798508644,,
5,15911,,,,0.9961927533149719,0.011033891700208187
5,15911,,0.0107109434902668,,,
6,15949,,,0.0004442524805199355,,
6,15999,,,0.017447393387556076,,
6,16049,,,0.012629137374460697,,
6,16099,,,0.0002807659620884806,,
6,16149,,,0.006720432545989752,,
6,16199,,,0.0011984631419181824,,
6,16249,,,0.00011680318129947409,,
6,16299,,,2.227689947176259e-06,,
6,16349,,,0.002341347746551037,,
6,16399,,,0.008425559848546982,,
6,16449,,,0.0006100412574596703,,
6,16499,,,0.00011119790724478662,,
6,16549,,,0.0038775214925408363,,
6,16599,,,0.0008488853345625103,,
6,16649,,,0.010891645215451717,,
6,16699,,,0.005064644850790501,,
6,16749,,,0.015096939168870449,,
6,16799,,,0.00011641121818684042,,
6,16849,,,0.0055147879756987095,,
6,16899,,,1.225839696417097e-05,,
6,16949,,,0.0007489465060643852,,
6,16999,,,0.0052085621282458305,,
6,17049,,,0.005199979990720749,,
6,17099,,,0.0015605608932673931,,
6,17149,,,0.00040274320053867996,,
6,17199,,,0.0014240231830626726,,
6,17249,,,0.001038474147208035,,
6,17299,,,0.0001508716377429664,,
6,17349,,,0.008562343195080757,,
6,17399,,,0.002691083587706089,,
6,17449,,,4.250497113389429e-06,,
6,17499,,,0.0002352288574911654,,
6,17549,,,7.938394992379472e-05,,
6,17599,,,0.0015316546196117997,,
6,17649,,,0.0007779415464028716,,
6,17699,,,5.406025957199745e-05,,
6,17749,,,0.05442991480231285,,
6,17799,,,0.004851194564253092,,
6,17849,,,0.00020617757400032133,,
6,17899,,,0.001341676339507103,,
6,17949,,,0.0001531632151454687,,
6,17999,,,0.0001553768088342622,,
6,18049,,,0.2138436883687973,,
6,18099,,,0.2869809865951538,,
6,18149,,,0.002660933881998062,,
6,18199,,,0.010088829323649406,,
6,18249,,,0.005389050580561161,,
6,18299,,,0.0013658993411809206,,
6,18349,,,0.00752023421227932,,
6,18399,,,0.0005002987454645336,,
6,18449,,,0.000548092124518007,,
6,18499,,,0.0030986848287284374,,
6,18549,,,0.000349930371157825,,
6,18563,,,,0.9973950386047363,0.007372729945927858
6,18563,,0.008744755759835243,,,
7,18599,,,0.01802043989300728,,
7,18649,,,0.0014809579588472843,,
7,18699,,,0.0001846382801886648,,
7,18749,,,8.7477128545288e-05,,
7,18799,,,0.0001279222924495116,,
7,18849,,,1.801683902158402e-05,,
7,18899,,,0.0004168858868069947,,
7,18949,,,0.011892844922840595,,
7,18999,,,0.0019886051304638386,,
7,19049,,,0.0009012736263684928,,
7,19099,,,0.0001738073624437675,,
7,19149,,,0.00042543758172541857,,
7,19199,,,0.003825034014880657,,
7,19249,,,0.0013359362492337823,,
7,19299,,,0.00022513185103889555,,
7,19349,,,4.201338379061781e-05,,
7,19399,,,0.0021778172813355923,,
7,19449,,,0.0008887285366654396,,
7,19499,,,0.0002625642518978566,,
7,19549,,,3.853018642985262e-05,,
7,19599,,,0.0001076105036190711,,
7,19649,,,2.526772914279718e-05,,
7,19699,,,0.00039830655441619456,,
