epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,0.012519581243395805,,
0,99,,,0.19961977005004883,,
0,149,,,0.026759224012494087,,
0,199,,,0.019984273239970207,,
0,249,,,0.08384010940790176,,
0,299,,,0.06988690793514252,,
0,349,,,0.2547278106212616,,
0,399,,,0.0060301488265395164,,
0,449,,,0.01962004415690899,,
0,499,,,0.013809471391141415,,
0,549,,,0.14658454060554504,,
0,599,,,0.010746830143034458,,
0,649,,,0.009296230040490627,,
0,699,,,0.010492660105228424,,
0,749,,,0.0041804127395153046,,
0,799,,,0.042319945991039276,,
0,849,,,0.012134337797760963,,
0,899,,,0.00885264202952385,,
0,949,,,0.008060426451265812,,
0,999,,,0.14169493317604065,,
0,1049,,,0.0029258897993713617,,
0,1099,,,0.005636850371956825,,
0,1149,,,0.0021475760731846094,,
0,1199,,,0.0030831305775791407,,
0,1249,,,0.026351323351264,,
0,1299,,,0.0012804612051695585,,
0,1349,,,0.0029523700941354036,,
0,1399,,,0.03823717683553696,,
0,1449,,,0.02034011110663414,,
0,1499,,,0.08777903020381927,,
0,1549,,,0.008706505410373211,,
0,1599,,,0.00545285502448678,,
0,1649,,,0.004894730169326067,,
0,1699,,,0.008607842028141022,,
0,1749,,,0.012704258784651756,,
0,1799,,,0.0017012965399771929,,
0,1849,,,0.012011104263365269,,
0,1899,,,0.0015977498842403293,,
0,1949,,,0.019743960350751877,,
0,1999,,,0.0009136577718891203,,
0,2049,,,0.00636023934930563,,
0,2099,,,0.006072209682315588,,
0,2149,,,0.005256392061710358,,
0,2199,,,0.033407751470804214,,
0,2249,,,0.015732936561107635,,
0,2299,,,0.006597728468477726,,
0,2349,,,0.0031880189199000597,,
0,2399,,,0.01652343012392521,,
0,2449,,,0.0328124575316906,,
0,2499,,,0.03290826454758644,,
0,2549,,,0.14761880040168762,,
0,2599,,,0.0314767062664032,,
0,2649,,,0.002384225372225046,,
0,2651,,,,0.9935877919197083,0.021050674840807915
0,2651,,0.038161784410476685,,,
1,2699,,,0.0022129903081804514,,
1,2749,,,0.03137565404176712,,
1,2799,,,0.0691569447517395,,
1,2849,,,0.0059899827465415,,
1,2899,,,0.0023720308672636747,,
1,2949,,,0.24132294952869415,,
1,2999,,,0.00019645641441456974,,
1,3049,,,0.0009809915209189057,,
1,3099,,,0.001121610519476235,,
1,3149,,,0.019026748836040497,,
1,3199,,,0.0014324962394312024,,
1,3249,,,0.09865845739841461,,
1,3299,,,0.002977249212563038,,
1,3349,,,0.0005982020520605147,,
1,3399,,,0.022443369030952454,,
1,3449,,,0.0022948868572711945,,
1,3499,,,0.0018985278438776731,,
1,3549,,,0.001954428618773818,,
1,3599,,,0.002474385779350996,,
1,3649,,,0.011852629482746124,,
1,3699,,,0.30696436762809753,,
1,3749,,,0.0012062315363436937,,
1,3799,,,0.015704287216067314,,
1,3849,,,0.0009197282488457859,,
1,3899,,,0.002912676427513361,,
1,3949,,,0.0010877334279939532,,
1,3999,,,0.0003539915196597576,,
1,4049,,,0.0012203293154016137,,
1,4099,,,0.008891427889466286,,
1,4149,,,0.0036411392502486706,,
1,4199,,,0.0003821002028416842,,
1,4249,,,0.01194191724061966,,
1,4299,,,0.0007349458755925298,,
1,4349,,,0.0016495645977556705,,
1,4399,,,0.011565311811864376,,
1,4449,,,0.21643507480621338,,
1,4499,,,0.00043029297376051545,,
1,4549,,,0.11878056824207306,,
1,4599,,,0.0011947844177484512,,
1,4649,,,0.020385045558214188,,
1,4699,,,0.002280568238347769,,
1,4749,,,0.005461947526782751,,
1,4799,,,0.00035170046612620354,,
1,4849,,,0.02154085412621498,,
1,4899,,,0.0016752210212871432,,
1,4949,,,0.0017950779292732477,,
1,4999,,,0.001663542352616787,,
1,5049,,,0.004235527478158474,,
1,5099,,,0.00010948163253488019,,
1,5149,,,0.0008585785981267691,,
1,5199,,,0.001171406009234488,,
1,5249,,,0.0015180704649537802,,
1,5299,,,0.0024988162331283092,,
1,5303,,,,0.9974952340126038,0.0076073347590863705
1,5303,,0.021108180284500122,,,
2,5349,,,0.0007960398797877133,,
2,5399,,,0.0002396640629740432,,
2,5449,,,0.21072642505168915,,
2,5499,,,0.0023226088378578424,,
2,5549,,,0.002270184922963381,,
2,5599,,,0.002188954036682844,,
2,5649,,,0.00042397924698889256,,
2,5699,,,0.0016666929004713893,,
