epoch,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,49,,,0.021606599912047386,,
0,99,,,0.1179778128862381,,
0,149,,,0.03904631361365318,,
0,199,,,0.022995881736278534,,
0,249,,,0.022090589627623558,,
0,299,,,0.027981914579868317,,
0,349,,,0.03864217549562454,,
0,399,,,0.030507992953062057,,
0,449,,,0.04373042657971382,,
0,499,,,0.008288593962788582,,
0,549,,,0.020006127655506134,,
0,599,,,0.005323447752743959,,
0,649,,,0.12357799708843231,,
0,699,,,0.01084312703460455,,
0,749,,,0.001090911915525794,,
0,799,,,0.01961924321949482,,
0,849,,,0.04702720046043396,,
0,899,,,0.006297888699918985,,
0,949,,,0.002969715977087617,,
0,999,,,0.09973476827144623,,
0,1049,,,0.13517706096172333,,
0,1099,,,0.1611049622297287,,
0,1149,,,0.005957212299108505,,
0,1199,,,0.01042561698704958,,
0,1249,,,0.002041921019554138,,
0,1299,,,0.0823044702410698,,
0,1349,,,0.06414338946342468,,
0,1399,,,0.030353371053934097,,
0,1449,,,0.011846696026623249,,
0,1499,,,0.15119829773902893,,
0,1549,,,0.029633166268467903,,
0,1599,,,0.006774048320949078,,
0,1649,,,0.013751191087067127,,
0,1699,,,0.002895878627896309,,
0,1749,,,0.07598839700222015,,
0,1799,,,0.10163086652755737,,
0,1849,,,0.015746958553791046,,
0,1899,,,0.006367214024066925,,
0,1949,,,0.02821948193013668,,
0,1999,,,0.0450855977833271,,
0,2049,,,0.051620837301015854,,
0,2099,,,0.0017608911730349064,,
0,2149,,,0.0035060541704297066,,
0,2199,,,0.017375929281115532,,
0,2249,,,0.003287918632850051,,
0,2299,,,0.01721266657114029,,
0,2349,,,0.0063365763053298,,
0,2399,,,0.0007966141565702856,,
0,2449,,,0.009980449452996254,,
0,2499,,,0.0008127898327074945,,
0,2549,,,0.009061964228749275,,
0,2599,,,0.0012613110011443496,,
0,2649,,,0.012014558538794518,,
0,2651,,,,0.9927862882614136,0.02189568057656288
0,2651,,0.041073787957429886,,,
1,2699,,,0.02271883189678192,,
1,2749,,,0.0007491075084544718,,
1,2799,,,0.0009683999815024436,,
1,2849,,,0.007375562097877264,,
1,2899,,,0.00355350598692894,,
1,2949,,,0.006632404401898384,,
1,2999,,,0.030181629583239555,,
1,3049,,,0.00926568266004324,,
1,3099,,,0.0010854563442990184,,
1,3149,,,0.005122561473399401,,
1,3199,,,0.017480982467532158,,
1,3249,,,0.008177516981959343,,
1,3299,,,0.0035166859161108732,,
1,3349,,,0.008243043906986713,,
1,3399,,,0.008517315611243248,,
1,3449,,,0.013658510521054268,,
1,3499,,,0.011701134033501148,,
1,3549,,,0.0007832457195036113,,
1,3599,,,0.00030889216577634215,,
1,3649,,,0.09845297783613205,,
1,3699,,,0.008085417561233044,,
1,3749,,,0.0038912419695407152,,
1,3799,,,0.002736527705565095,,
1,3849,,,0.001091662677936256,,
1,3899,,,0.0029555526562035084,,
1,3949,,,0.07701858878135681,,
1,3999,,,0.0008965051383711398,,
1,4049,,,0.13173356652259827,,
1,4099,,,0.004564840812236071,,
1,4149,,,0.001287998864427209,,
1,4199,,,0.0005237898440100253,,
1,4249,,,0.0013003461062908173,,
1,4299,,,0.0014751296257600188,,
1,4349,,,0.019907422363758087,,
1,4399,,,0.026550112292170525,,
1,4449,,,0.018016662448644638,,
1,4499,,,0.01988523080945015,,
1,4549,,,0.004710060078650713,,
1,4599,,,0.022080201655626297,,
1,4649,,,0.0894438698887825,,
1,4699,,,0.04053230211138725,,
1,4749,,,0.003931176383048296,,
1,4799,,,0.003569765482097864,,
1,4849,,,0.007020516786724329,,
1,4899,,,0.0011091675842180848,,
1,4949,,,0.00014246026694308966,,
1,4999,,,0.02941959537565708,,
1,5049,,,0.0009510487434454262,,
1,5099,,,0.0035499711520969868,,
1,5149,,,0.00030832068296149373,,
1,5199,,,0.00457932660356164,,
1,5249,,,0.0026357790920883417,,
1,5299,,,0.005189499817788601,,
1,5303,,,,0.9948902726173401,0.016386792063713074
1,5303,,0.02195371687412262,,,
2,5349,,,3.41989507433027e-05,,
2,5399,,,0.0002114398084813729,,
2,5449,,,0.025774583220481873,,
2,5499,,,0.0021114752162247896,,
2,5549,,,0.0185366403311491,,
2,5599,,,0.012564158998429775,,
2,5649,,,0.0066382004879415035,,
2,5699,,,0.003234558505937457,,
2,5749,,,0.017279600724577904,,
2,5799,,,0.0019196064677089453,,
2,5849,,,0.002004241803660989,,
2,5899,,,0.06401961296796799,,
2,5949,,,0.17494142055511475,,
2,5999,,,0.02936125546693802,,
2,6049,,,0.004388668108731508,,
2,6099,,,0.003403237322345376,,
2,6149,,,0.0009730995516292751,,
2,6199,,,0.0007809356902725995,,
2,6249,,,0.01051393337547779,,
2,6299,,,0.008896877057850361,,
2,6349,,,0.004660066682845354,,
2,6399,,,0.0014241673052310944,,
2,6449,,,7.476689643226564e-05,,
2,6499,,,0.0025327883195132017,,
2,6549,,,0.016614163294434547,,
2,6599,,,0.004140905104577541,,
2,6649,,,0.003042402444407344,,
2,6699,,,0.027986600995063782,,
2,6749,,,0.0015015525277704,,
2,6799,,,0.00035865683457814157,,
2,6849,,,0.005472671240568161,,
2,6899,,,0.001831012312322855,,
2,6949,,,0.0017482725670561194,,
2,6999,,,0.0063288393430411816,,
2,7049,,,0.001181690371595323,,
2,7099,,,0.002176548121497035,,
2,7149,,,0.01485350914299488,,
2,7199,,,0.0011465774150565267,,
2,7249,,,0.0009784807916730642,,
2,7299,,,0.04147949442267418,,
2,7349,,,0.012152173556387424,,
2,7399,,,0.003133671125397086,,
2,7449,,,0.0008586878539063036,,
2,7499,,,0.06786681711673737,,
2,7549,,,0.1100529134273529,,
2,7599,,,0.02144794724881649,,
2,7649,,,0.003473648801445961,,
2,7699,,,0.01608765497803688,,
2,7749,,,0.0006418391712941229,,
2,7799,,,0.0007066467660479248,,
2,7849,,,0.00016133885947056115,,
2,7899,,,0.001986366230994463,,
2,7949,,,0.007699898909777403,,
2,7955,,,,0.9946898818016052,0.014751455746591091
2,7955,,0.01753910630941391,,,
3,7999,,,0.005989748518913984,,
3,8049,,,0.006869941484183073,,
3,8099,,,0.0032560257241129875,,
3,8149,,,0.02178933657705784,,
3,8199,,,0.0008789621642790735,,
3,8249,,,0.001511301496066153,,
3,8299,,,0.025152120739221573,,
3,8349,,,0.00019719707779586315,,
3,8399,,,0.0016836775466799736,,
3,8449,,,0.035470228642225266,,
3,8499,,,0.0002246900403406471,,
3,8549,,,0.00023873995814938098,,
3,8599,,,0.0010159460362046957,,
3,8649,,,0.0007685594609938562,,
3,8699,,,0.0035874214954674244,,
3,8749,,,0.00021497193665709347,,
3,8799,,,0.0008154550450854003,,
3,8849,,,0.008938386105000973,,
3,8899,,,0.04703927040100098,,
3,8949,,,0.0018590143881738186,,
3,8999,,,0.007457129657268524,,
3,9049,,,0.003026772988960147,,
3,9099,,,0.0017564177978783846,,
3,9149,,,0.0013154284097254276,,
3,9199,,,0.00027333988691680133,,
3,9249,,,0.0002816871565300971,,
3,9299,,,0.026916762813925743,,
3,9349,,,0.0005774820456281304,,
3,9399,,,0.0007764020701870322,,
3,9449,,,0.0005701614427380264,,
3,9499,,,0.00017210247460752726,,
3,9549,,,0.0014330759877339005,,
3,9599,,,0.0007131549646146595,,
3,9649,,,0.007740573026239872,,
3,9699,,,0.0007064409437589347,,
3,9749,,,0.00595634151250124,,
3,9799,,,0.00013607076834887266,,
3,9849,,,0.02916620671749115,,
3,9899,,,0.0027455640956759453,,
3,9949,,,0.0006078709848225117,,
3,9999,,,0.00023308621894102544,,
3,10049,,,0.05728008598089218,,
3,10099,,,0.007230598013848066,,
3,10149,,,0.0011300926562398672,,
3,10199,,,0.00026251416420564055,,
3,10249,,,0.00029533347696997225,,
3,10299,,,0.0006375776720233262,,
3,10349,,,0.0024303311947733164,,
3,10399,,,9.946122736437246e-05,,
3,10449,,,0.00033895374508574605,,
3,10499,,,0.18613338470458984,,
3,10549,,,4.123463440919295e-05,,
3,10599,,,0.0020171618089079857,,
3,10607,,,,0.9965935349464417,0.009349034167826176
3,10607,,0.015122229233384132,,,
4,10649,,,0.001426886534318328,,
4,10699,,,0.00037727999733760953,,
4,10749,,,0.002758772112429142,,
4,10799,,,0.00038578809471800923,,
4,10849,,,0.009050806984305382,,
4,10899,,,0.3820304274559021,,
4,10949,,,0.010371736250817776,,
4,10999,,,0.040630266070365906,,
4,11049,,,6.656958248640876e-06,,
4,11099,,,0.002187186386436224,,
4,11149,,,0.29485395550727844,,
4,11199,,,6.150311673991382e-05,,
4,11249,,,0.015112098306417465,,
4,11299,,,0.0003691019956022501,,
4,11349,,,8.637813152745366e-05,,
4,11399,,,0.0016158632934093475,,
4,11449,,,0.00313408300280571,,
4,11499,,,0.0012331419857218862,,
4,11549,,,0.00016744194726925343,,
4,11599,,,0.0008712132112123072,,
4,11649,,,0.03769339621067047,,
4,11699,,,0.001835838658735156,,
4,11749,,,0.006379199679940939,,
4,11799,,,0.0005961402785032988,,
4,11849,,,0.002047539222985506,,
4,11899,,,0.007301201578229666,,
4,11949,,,0.004229903221130371,,
4,11999,,,0.0010942365042865276,,
4,12049,,,3.204516906407662e-05,,
4,12099,,,0.014069373719394207,,
4,12149,,,4.1625546145951375e-05,,
4,12199,,,0.0001520883379271254,,
4,12249,,,0.00031580758513882756,,
4,12299,,,2.450608189974446e-05,,
4,12349,,,0.0030502157751470804,,
4,12399,,,0.0006261169910430908,,
4,12449,,,0.10177110880613327,,
4,12499,,,0.008318415842950344,,
4,12549,,,0.04040830209851265,,
4,12599,,,0.0010379563318565488,,
4,12649,,,0.00020006412523798645,,
4,12699,,,0.0015365120489150286,,
4,12749,,,0.10575196892023087,,
4,12799,,,0.05255560204386711,,
4,12849,,,1.3715496606891975e-05,,
4,12899,,,0.10993824899196625,,
4,12949,,,0.0010336124105378985,,
4,12999,,,0.00020374263112898916,,
4,13049,,,0.008378815837204456,,
4,13099,,,0.0016431486001238227,,
4,13149,,,0.0003481761086732149,,
4,13199,,,0.0005910068866796792,,
4,13249,,,0.10146097093820572,,
4,13259,,,,0.9973950386047363,0.008956007659435272
4,13259,,0.012870975770056248,,,
5,13299,,,0.000390206667361781,,
5,13349,,,0.002296800259500742,,
5,13399,,,0.06609074026346207,,
5,13449,,,0.004651737865060568,,
5,13499,,,0.00014015237684361637,,
5,13549,,,0.00027850709739141166,,
5,13599,,,0.0028835961129516363,,
5,13649,,,0.0015935377450659871,,
5,13699,,,0.0005666788201779127,,
5,13749,,,0.002875267993658781,,
5,13799,,,0.0033520518336445093,,
5,13849,,,0.010221750475466251,,
5,13899,,,0.0029356335289776325,,
5,13949,,,0.00045298694749362767,,
5,13999,,,0.00011001231177942827,,
5,14049,,,0.007234980817884207,,
5,14099,,,0.000519447261467576,,
5,14149,,,0.0003212843439541757,,
5,14199,,,0.10717302560806274,,
5,14249,,,0.000148209001054056,,
5,14299,,,5.023472476750612e-05,,
5,14349,,,0.00036988957435823977,,
5,14399,,,0.018006760627031326,,
5,14449,,,0.0015116394497454166,,
5,14499,,,0.0012232167646288872,,
5,14549,,,1.133460955315968e-05,,
5,14599,,,0.05610261112451553,,
5,14649,,,0.002077203243970871,,
5,14699,,,0.012756559997797012,,
5,14749,,,0.000516854110173881,,
5,14799,,,0.028174947947263718,,
5,14849,,,0.0006455950206145644,,
5,14899,,,0.0018065699841827154,,
5,14949,,,0.009739842265844345,,
5,14999,,,0.00014066432777326554,,
5,15049,,,0.0004037250473629683,,
5,15099,,,0.008612068369984627,,
5,15149,,,0.0005031798500567675,,
5,15199,,,0.0016209094319492579,,
5,15249,,,0.0005410602316260338,,
5,15299,,,0.014389310963451862,,
5,15349,,,0.0012132339179515839,,
5,15399,,,0.006148993503302336,,
5,15449,,,0.011144835501909256,,
5,15499,,,0.0005651614628732204,,
5,15549,,,0.0013131414307281375,,
5,15599,,,0.0004060479695908725,,
5,15649,,,0.0022682598792016506,,
5,15699,,,0.0033982868772000074,,
5,15749,,,0.001037377049215138,,
5,15799,,,0.0006573090795427561,,
5,15849,,,0.00036081523285247386,,
5,15899,,,7.220514817163348e-05,,
5,15911,,,,0.9966937303543091,0.009326614439487457
5,15911,,0.010539357550442219,,,
6,15949,,,0.04922804608941078,,
6,15999,,,0.0002992735244333744,,
6,16049,,,0.0001356821449007839,,
6,16099,,,0.00018701782391872257,,
6,16149,,,0.0014850884908810258,,
6,16199,,,0.0014233064139261842,,
6,16249,,,8.263219933724031e-05,,
6,16299,,,0.009018630720674992,,
6,16349,,,0.0004690773494075984,,
6,16399,,,6.306667273747735e-06,,
6,16449,,,0.021000206470489502,,
6,16499,,,0.0014701371546834707,,
6,16549,,,0.00044705814798362553,,
6,16599,,,0.0009226898546330631,,
6,16649,,,0.012131542898714542,,
6,16699,,,0.0006001939182169735,,
6,16749,,,3.922475298168138e-05,,
6,16799,,,0.02491946518421173,,
6,16849,,,0.0014479901874437928,,
6,16899,,,0.0009354051435366273,,
6,16949,,,8.63486548041692e-06,,
6,16999,,,0.00015868469199631363,,
6,17049,,,5.026717917644419e-05,,
6,17099,,,0.005535125266760588,,
6,17149,,,0.0759606882929802,,
6,17199,,,0.07569969445466995,,
6,17249,,,0.00647745793685317,,
6,17299,,,0.00014402474334929138,,
6,17349,,,0.00022754640667699277,,
6,17399,,,0.035268574953079224,,
6,17449,,,0.0016330541111528873,,
6,17499,,,0.009658163413405418,,
6,17549,,,0.011760622262954712,,
6,17599,,,0.00011646188067970797,,
6,17649,,,0.0006228704587556422,,
6,17699,,,0.0016134969191625714,,
6,17749,,,0.02842802368104458,,
6,17799,,,0.00032681223819963634,,
6,17849,,,0.0010785143822431564,,
6,17899,,,0.0037403698079288006,,
6,17949,,,0.0002865404530894011,,
6,17999,,,0.0012502262834459543,,
6,18049,,,0.008871980011463165,,
6,18099,,,0.0008821163792163134,,
6,18149,,,0.00019067255198024213,,
6,18199,,,9.144227806245908e-05,,
6,18249,,,0.0003108707023784518,,
6,18299,,,0.0019936251919716597,,
6,18349,,,0.00010024126095231622,,
6,18399,,,0.016578134149312973,,
6,18449,,,0.000585349218454212,,
6,18499,,,0.0005529441987164319,,
6,18549,,,0.05134022980928421,,
6,18563,,,,0.9969943165779114,0.008857563138008118
6,18563,,0.00911968108266592,,,
7,18599,,,0.006898956838995218,,
7,18649,,,0.0004222607531119138,,
7,18699,,,0.0005147487972863019,,
7,18749,,,0.0005057996604591608,,
7,18799,,,0.0007748634670861065,,
7,18849,,,0.0005473362398333848,,
7,18899,,,0.010463284328579903,,
7,18949,,,0.0007827578228898346,,
7,18999,,,0.0020862689707428217,,
7,19049,,,0.019207995384931564,,
7,19099,,,0.015332356095314026,,
7,19149,,,0.00041318440344184637,,
7,19199,,,0.00010467814718140289,,
7,19249,,,0.00027491923538036644,,
7,19299,,,0.0037446715869009495,,
7,19349,,,9.45058673096355e-06,,
7,19399,,,0.006693115457892418,,
7,19449,,,0.0004142838006373495,,
7,19499,,,0.09568843245506287,,
7,19549,,,0.0071206847205758095,,
7,19599,,,5.1067920139757916e-05,,
7,19649,,,0.01902597025036812,,
7,19699,,,0.003880509175360203,,
7,19749,,,0.0002417715295450762,,
7,19799,,,0.003249914851039648,,
7,19849,,,0.00011089901090599597,,
7,19899,,,0.0017721722833812237,,
7,19949,,,6.462096644099802e-05,,
7,19999,,,0.0003488298098091036,,
7,20049,,,0.006657758727669716,,
7,20099,,,0.0033246667589992285,,
7,20149,,,6.354246579576284e-05,,
7,20199,,,4.71081402793061e-05,,
7,20249,,,0.003900456940755248,,
7,20299,,,0.0012084025656804442,,
7,20349,,,0.019586727023124695,,
7,20399,,,0.0012056429404765368,,
7,20449,,,0.004629061091691256,,
7,20499,,,0.0007874558796174824,,
7,20549,,,0.0006150456611067057,,
7,20599,,,0.0011814669705927372,,
7,20649,,,0.001462130225263536,,
7,20699,,,0.0002922014391515404,,
7,20749,,,0.023861145600676537,,
7,20799,,,0.014672433026134968,,
7,20849,,,2.3775899535394274e-05,,
7,20899,,,0.010358666069805622,,
7,20949,,,1.2229033927724231e-05,,
7,20999,,,0.00024484959430992603,,
7,21049,,,0.0007050911081023514,,
7,21099,,,1.1510983313200995e-06,,
7,21149,,,0.00017030716117005795,,
7,21199,,,0.00032232364173978567,,
7,21215,,,,0.9975954294204712,0.007848041132092476
7,21215,,0.008278432302176952,,,
8,21249,,,0.010217894800007343,,
8,21299,,,0.00011139015259686857,,
8,21349,,,6.686356755380984e-06,,
8,21399,,,7.022447243798524e-05,,
8,21449,,,0.0005337352049537003,,
8,21499,,,0.0029921596869826317,,
8,21549,,,0.003978542517870665,,
8,21599,,,0.00037658947985619307,,
8,21649,,,0.0028142111841589212,,
8,21699,,,0.00032618342083878815,,
8,21749,,,6.4221053435176145e-06,,
8,21799,,,0.00012616897583939135,,
8,21849,,,0.00036179882590658963,,
8,21899,,,0.005168743431568146,,
8,21949,,,1.2926659564982401e-06,,
8,21999,,,0.007270262576639652,,
8,22049,,,7.828346133464947e-05,,
8,22099,,,7.044096855679527e-05,,
8,22149,,,0.00015377764066215605,,
8,22199,,,0.0001760945306159556,,
8,22249,,,0.00042469624895602465,,
8,22299,,,0.0012454742100089788,,
8,22349,,,0.0016824743943288922,,
8,22399,,,8.424415136687458e-05,,
8,22449,,,0.00010474630835233256,,
8,22499,,,0.0004076402692589909,,
8,22549,,,0.0003795424709096551,,
8,22599,,,0.002390553941950202,,
8,22649,,,0.00025469306274317205,,
8,22699,,,0.0004520911315921694,,
8,22749,,,2.1411795387393795e-05,,
8,22799,,,0.010660619474947453,,
8,22849,,,0.006220430135726929,,
8,22899,,,0.0012164968065917492,,
8,22949,,,0.007853553630411625,,
8,22999,,,0.00023314577993005514,,
8,23049,,,0.003482677973806858,,
8,23099,,,7.114712389011402e-06,,
8,23149,,,0.0002541310677770525,,
8,23199,,,0.000773116946220398,,
8,23249,,,0.00015967313083820045,,
8,23299,,,2.4113842300721444e-05,,
8,23349,,,0.00022295425878837705,,
8,23399,,,0.0054857321083545685,,
8,23449,,,0.0005896482616662979,,
8,23499,,,0.00013524114910978824,,
8,23549,,,0.0014941320987418294,,
8,23599,,,0.06036299467086792,,
8,23649,,,0.00022130180150270462,,
8,23699,,,0.0033523873426020145,,
8,23749,,,6.0923845012439415e-05,,
8,23799,,,0.0030530081130564213,,
8,23849,,,0.0011679671006277204,,
8,23867,,,,0.997094452381134,0.010119588114321232
8,23867,,0.007286413572728634,,,
9,23899,,,0.0014239730080589652,,
9,23949,,,2.3414559109369293e-05,,
9,23999,,,0.0024824226275086403,,
9,24049,,,0.0011117651592940092,,
9,24099,,,8.782703662291169e-05,,
9,24149,,,0.0005550053901970387,,
9,24199,,,9.816622332436964e-05,,
9,24249,,,0.000277942162938416,,
9,24299,,,0.0002828422002494335,,
9,24349,,,0.00016124200192280114,,
9,24399,,,0.0011817379854619503,,
9,24449,,,0.17089800536632538,,
9,24499,,,0.0029435991309583187,,
9,24549,,,0.0002527758479118347,,
9,24599,,,9.293795301346108e-06,,
9,24649,,,9.010161738842726e-05,,
9,24699,,,0.0008873612387105823,,
9,24749,,,0.0001149937670561485,,
9,24799,,,1.707731826172676e-05,,
9,24849,,,9.877614502329379e-05,,
9,24899,,,0.03135649859905243,,
9,24949,,,0.0006953909178264439,,
9,24999,,,0.09227235615253448,,
9,25049,,,0.015536725521087646,,
9,25099,,,0.003016464877873659,,
9,25149,,,8.95704870345071e-05,,
9,25199,,,1.464977231080411e-05,,
9,25249,,,0.00030537310522049665,,
9,25299,,,0.00014697235019411892,,
9,25349,,,2.3914944904390723e-05,,
9,25399,,,0.00023638362472411245,,
9,25449,,,5.53039790247567e-05,,
9,25499,,,0.0016885906225070357,,
9,25549,,,9.452419908484444e-05,,
9,25599,,,0.001704194932244718,,
9,25649,,,0.0008519687689840794,,
9,25699,,,0.0011027428554371,,
9,25749,,,0.11413627117872238,,
9,25799,,,0.00030551746021956205,,
9,25849,,,0.0008993190713226795,,
9,25899,,,0.020585767924785614,,
9,25949,,,0.000224029558012262,,
9,25999,,,0.001079598325304687,,
9,26049,,,0.0028620560187846422,,
9,26099,,,0.0033777763601392508,,
9,26149,,,1.7864536857814528e-05,,
9,26199,,,0.0005270648398436606,,
9,26249,,,0.0001180232793558389,,
9,26299,,,0.0017655511619523168,,
9,26349,,,0.00950704887509346,,
9,26399,,,0.003002138575538993,,
9,26449,,,0.00024441684945486486,,
9,26499,,,0.0018304953118786216,,
9,26519,,,,0.9978960156440735,0.006770984269678593
9,26519,,0.006115710828453302,,,
10,26520,0.9964561462402344,,,,
