epoch,epoch_time,step,test_acc,train_loss_epoch,train_loss_step,val_acc,val_loss
0,,49,,,0.04776553064584732,,
0,,99,,,0.1614418476819992,,
0,,149,,,0.007425558753311634,,
0,,199,,,0.06663670390844345,,
0,,249,,,0.020838161930441856,,
0,,299,,,0.0060712662525475025,,
0,,349,,,0.013989684171974659,,
0,,399,,,0.007415289059281349,,
0,,449,,,0.07464993745088577,,
0,,499,,,0.06558547914028168,,
0,,549,,,0.09892699122428894,,
0,,599,,,0.03452278673648834,,
0,,649,,,0.11489444971084595,,
0,,699,,,0.07637407630681992,,
0,,749,,,0.01984117180109024,,
0,,799,,,0.0017204460455104709,,
0,,849,,,0.0041876984760165215,,
0,,899,,,0.028595129027962685,,
0,,949,,,0.2090473622083664,,
0,,999,,,0.026383554562926292,,
0,,1049,,,0.005271881353110075,,
0,,1099,,,0.030481256544589996,,
0,,1149,,,0.003332938998937607,,
0,,1199,,,0.21245497465133667,,
0,,1249,,,0.005240848753601313,,
0,,1299,,,0.06153000518679619,,
0,,1349,,,0.0022000130265951157,,
0,,1399,,,0.0023662622552365065,,
0,,1449,,,0.07035248726606369,,
0,,1499,,,0.07121960818767548,,
0,,1549,,,0.11963409185409546,,
0,,1599,,,0.0027107740752398968,,
0,,1649,,,0.006104419473558664,,
0,,1699,,,0.012992961332201958,,
0,,1749,,,0.10208867490291595,,
0,,1799,,,0.0013729901984333992,,
0,,1849,,,0.051631756126880646,,
0,,1899,,,0.12896880507469177,,
0,,1949,,,0.011256100609898567,,
0,,1999,,,0.001044964650645852,,
0,,2049,,,0.009059695526957512,,
0,,2099,,,0.004669145680963993,,
0,,2149,,,0.01819087192416191,,
0,,2199,,,0.003231593407690525,,
0,,2249,,,0.015115202404558659,,
0,,2299,,,0.0019947467371821404,,
0,,2349,,,0.06670720130205154,,
0,,2399,,,0.01047019474208355,,
0,,2449,,,0.009656514972448349,,
0,,2499,,,0.03547906503081322,,
0,,2549,,,0.060795169323682785,,
0,,2599,,,0.0626421794295311,,
0,,2649,,,0.06148833781480789,,
0,,2651,,,,0.995090663433075,0.016211921349167824
0,55.3200569152832,2651,,0.04364018514752388,,,
1,,2699,,,0.0022006086073815823,,
1,,2749,,,0.00189194455742836,,
1,,2799,,,0.012229540385305882,,
1,,2849,,,0.002372788731008768,,
1,,2899,,,0.0009821474086493254,,
1,,2949,,,0.0011742543429136276,,
1,,2999,,,0.0027944636531174183,,
1,,3049,,,0.008167373947799206,,
1,,3099,,,0.0023961677215993404,,
1,,3149,,,0.047640904784202576,,
1,,3199,,,0.056409865617752075,,
1,,3249,,,0.03075764700770378,,
1,,3299,,,0.0038248852360993624,,
1,,3349,,,0.010494526475667953,,
1,,3399,,,0.0013914225855842233,,
1,,3449,,,0.0015915560070425272,,
1,,3499,,,0.02596362493932247,,
1,,3549,,,0.019782427698373795,,
1,,3599,,,0.0022494341246783733,,
1,,3649,,,0.002343100029975176,,
1,,3699,,,0.017103808000683784,,
1,,3749,,,7.906973041826859e-05,,
1,,3799,,,0.007700358983129263,,
1,,3849,,,0.016454145312309265,,
1,,3899,,,0.06177297979593277,,
1,,3949,,,0.0007878592587076128,,
1,,3999,,,0.0002883031265810132,,
1,,4049,,,0.011391947977244854,,
1,,4099,,,0.0007509939605370164,,
1,,4149,,,0.0015907332999631763,,
1,,4199,,,0.004839742556214333,,
1,,4249,,,0.052186500281095505,,
1,,4299,,,0.0002781663497444242,,
1,,4349,,,0.006084720138460398,,
1,,4399,,,0.009948396123945713,,
1,,4449,,,0.03544618561863899,,
1,,4499,,,0.0009141170303337276,,
1,,4549,,,0.0037893911357969046,,
1,,4599,,,0.00372573034837842,,
1,,4649,,,0.001963105285540223,,
1,,4699,,,0.05241789668798447,,
1,,4749,,,0.00727608148008585,,
1,,4799,,,0.0016207563458010554,,
1,,4849,,,0.0006411137292161584,,
1,,4899,,,0.08185771852731705,,
1,,4949,,,0.026792330667376518,,
1,,4999,,,0.0012419060803949833,,
1,,5049,,,0.13207213580608368,,
1,,5099,,,0.005537959281355143,,
1,,5149,,,0.0004960519727319479,,
1,,5199,,,9.141624104813673e-06,,
1,,5249,,,0.005249294452369213,,
1,,5299,,,0.004806766752153635,,
1,,5303,,,,0.995792031288147,0.012533469125628471
1,55.228004455566406,5303,,0.022404145449399948,,,
2,,5349,,,0.002625199733301997,,
2,,5399,,,0.005621029995381832,,
2,,5449,,,0.0055221375077962875,,
2,,5499,,,0.0015656867763027549,,
2,,5549,,,0.0011671853717416525,,
2,,5599,,,0.06279929727315903,,
2,,5649,,,0.05530128255486488,,
2,,5699,,,0.0015419898554682732,,
2,,5749,,,0.0014170943759381771,,
2,,5799,,,0.05227132514119148,,
2,,5849,,,0.005227093584835529,,
2,,5899,,,0.005813643801957369,,
2,,5949,,,0.0027758502401411533,,
2,,5999,,,0.0028927254024893045,,
2,,6049,,,0.014930644072592258,,
2,,6099,,,0.08547604829072952,,
2,,6149,,,0.0010500323260203004,,
2,,6199,,,0.062358558177948,,
2,,6249,,,0.005487140268087387,,
2,,6299,,,0.001058779307641089,,
2,,6349,,,0.013349629938602448,,
2,,6399,,,0.0012723632389679551,,
2,,6449,,,0.0003750451433006674,,
2,,6499,,,0.010127455927431583,,
2,,6549,,,0.0028139196801930666,,
2,,6599,,,0.002017437946051359,,
2,,6649,,,0.0036485653836280107,,
2,,6699,,,0.007408428471535444,,
2,,6749,,,0.029590515419840813,,
2,,6799,,,0.008843754418194294,,
2,,6849,,,0.0065796151757240295,,
2,,6899,,,0.025943662971258163,,
2,,6949,,,0.016196727752685547,,
2,,6999,,,0.0032486864365637302,,
2,,7049,,,0.0006019734428264201,,
2,,7099,,,0.0006227554404176772,,
2,,7149,,,0.006252166349440813,,
2,,7199,,,0.009067267179489136,,
2,,7249,,,0.0003101965121459216,,
2,,7299,,,0.0010602374095469713,,
2,,7349,,,0.019316116347908974,,
2,,7399,,,0.008232910186052322,,
2,,7449,,,0.0026671001687645912,,
2,,7499,,,0.05199233442544937,,
2,,7549,,,0.0005156812840141356,,
2,,7599,,,0.00036363390972837806,,
2,,7649,,,0.004454792942851782,,
2,,7699,,,0.03360099345445633,,
2,,7749,,,0.003995220642536879,,
2,,7799,,,0.02048063464462757,,
2,,7849,,,0.1257513016462326,,
2,,7899,,,3.3929965866263956e-05,,
2,,7949,,,0.00041147880256175995,,
2,,7955,,,,0.9967939257621765,0.011262818239629269
2,55.68451690673828,7955,,0.017844004556536674,,,
3,,7956,0.9959109425544739,,,,
